,id,raw_text,aspect_term,sentiment_expression,target_entity,aspect_category,sentiment_polarity,sentiment_intensity,opinion_holder_span,opinion_holder_entity,opinion_qualifier,opinion_reason
0,b-1,I ca n't imagine a better-written treatment of the subject .,,better-written,book,general,positive,strong,i,author,,
1,b-2,"I really like it.Be forewarned ( as other reviews have noted ) , this book sets up Magician 's End and you will not be particularly satisfied with the ending without keeping this in mind .",book,really like it,book,general,positive,strong,I,author,,
2,,,ending,,book,plot,negative,strong,you,reader,without keeping this in mind,"as other reviews have noted, this book sets up Magician's End"
3,b-3,"A mix of the Christian beliefs mixed with sexual abuse , followed by a courageous exit .",Christian beliefs,,religion,general,negative,strong,,author,sexual abuse,
4,,,courageous exit,,action,general,positive,strong,,author,,
5,b-4,If you 're into Diana books I 'd keep this one last after you 've read the rest .,,keep this one last,book,general,positive,strong,,author,,
6,,,,read the rest,book,general,positive,strong,,author,,
7,b-6,"The truth is , I felt the character 's journey was really a tough one to plod through at points , but ultimately satifying .",character's journey,tough one to plod through,story,narrative,negative,strong,I,author,,
8,,,character's journey,satifying,story,narrative,positive,strong,I,author,,
9,b-7,OMG this book had my head spinning .,,had my head spinning,book,general,negative,strong,,author,,
10,b-10,"Still , it was good to finish the series finally and there was some escape into the magical world ... just not as much fun to read as I had hoped .",finish the series,good,series,general,positive,weak,,author,,
11,,,escape into the magical world,some,series,general,positive,weak,,author,,
12,,,read as I had hoped,not as much fun,series,general,negative,strong,,author,,
13,b-11,"And while not being at all didactic in the patronizing sense , the book teaches the reader a great deal about cancer the disease and its treatment .",book,teaches the reader a great deal,content,educational_value,positive,strong,,author,not being at all didactic in the patronizing sense,
14,,,cancer the disease,,disease,general,neutral,,,author,,
15,,,cancer the disease,,disease,general,neutral,,,author,,
16,,,cancer the disease,,disease,general,neutral,,,author,,
17,,,cancer the disease,,disease,general,neutral,,,author,,
18,b-12,Highly recommend this book .,,recommend,book,general,positive,strong,,author,,
19,b-13,"However , if you want more details about the man in general , his family , his struggles over the years , then I would suggest Roasting in Hell 's Kitchen .",man in general,,person,general,neutral,,,author,,
20,,,family,,family,general,neutral,,,author,,
21,,,struggles over the years,,person,general,neutral,,,author,,
22,,,Roasting in Hell's Kitchen,,book,general,positive,strong,,author,,
23,b-14,"There is also the issue of whether various treatments were actually extending the lifespans of those afflicted , which was also not as simple as one might think.While the above discussion of science and statistics might make this book seem dreadfully boring , this is n't the case .",issue,not as simple as one might think,problem,general,neutral,strong,,author,,
24,,,book,dreadfully boring,content,general,negative,weak,above discussion of science and statistics might make this book seem,author,,
25,,,book,,content,general,positive,strong,,author,,
26,b-15,"Here , we see that aspect of the tale really expanded upon , elevating a lackluster minor plot thread to a level of significance worthy of Midkemia 's final chapter .",aspect of the tale,really expanded upon,story,plot,positive,strong,we,author,,
27,,,lackluster minor plot thread,elevating,story,plot,positive,strong,we,author,,
28,,,level of significance,worthy of Midkemia's final chapter,story,plot,positive,strong,we,author,,
29,b-16,"The writing in particular is disapointing : unsophisticated , almost juvenile in comparison to earlier volumes .",writing,disapointing,content,literary_quality,negative,strong,,author,"unsophisticated, almost juvenile in comparison to earlier volumes",
30,b-17,Loved the book .,,loved,book,general,positive,strong,,author,,
31,b-18,Sad tale of just how easy it is for these abused children to get lost in the welfare system .,welfare system,sad,welfare system,general,negative,strong,,author,,
32,b-19,And then we about hit rock bottom with The Demonwar Saga .,The Demonwar Saga,hit rock bottom,book,general,negative,strong,we,author,,
33,b-20,Not that there is no humour the author has the ability to bring an ironic touch to the darkest scenes but this is not a crime novel for the faint hearted .,humour,,book,general,positive,weak,,author,,
34,,,ironic touch,,book,general,positive,weak,,author,,
35,,,crime novel,,book,general,negative,strong,,author,,
36,,,faint hearted,,reader,general,negative,strong,,author,,
37,b-20,The 3 lady 's courage can be found to be inspirational & a lesson to us all .,courage,inspirational,courage,general,positive,strong,,author,,
38,,,lesson,,lesson,general,positive,strong,,author,,
39,b-26,"For an avid Diana fan , the innocent day-to-day insight is appreciated , however , certain facts should not have been revealed .",day-to-day insight,appreciated,book,general,positive,weak,,author,,
40,,,certain facts,should not have been revealed,book,general,negative,strong,,author,,
41,b-22,"I have had this on my shelf for several years for intended reading : Had I appreciated what a compelling narrative Mukherjee sets out , and how well he tells it , I would have read it much sooner.As there are numerous , good reviews of this exceptional book , I will not pile on , except to say that this is a comprehensive and detailed treatment for the non-expert , that manages to explain the science ( and some of the politics ) with clarity , while providing a compelling and often moving narrative .",compelling narrative,compelling,book,general,positive,strong,I,author,,
42,,,Mukherjee sets out,,author,general,positive,strong,I,author,,
43,,,science,,content,genre,positive,average,I,author,,
44,,,politics,,content,genre,positive,average,I,author,,
45,,,clarity,,content,operational_performance,positive,average,I,author,,
46,,,compelling narrative,compelling,book,general,positive,strong,I,author,,
47,h-1,The location is unbeatable and the rooftop was beyond spectacular .,location,unbeatable,location,general,positive,strong,,author,,
48,,,rooftop,beyond spectacular,location,general,positive,strong,,author,,
49,h-2,The room was very comfortable and the bathroom connected to the room was a great addition .,room,very comfortable,room,general,positive,strong,,author,,
50,,,bathroom,great addition,bathroom,general,positive,weak,,author,,
51,h-3,It 's a good place and will definitely consider to come again .,place,good,location,general,positive,average,,author,,
52,,,come again,,location,general,positive,strong,,author,,
53,h-4,"There is a grocery store a 15 min walk away , which was easy to walk from with a few groceries for breakfasts and snacks .",grocery store,easy to walk from,store,accessibility,positive,average,,author,,
54,,,grocery store,,store,operational_performance,positive,weak,,author,,
55,,,grocery store,,store,operational_performance,positive,weak,,author,,
56,h-5,"The apartment is kept very clean , and nicely furnished .",apartment,very clean,apartment,cleanliness,positive,strong,,landlord,,
57,,,apartment,nicely furnished,apartment,furnishing,positive,strong,,landlord,,
58,h-6,Really great location close to so many restaurants .,location,great,hotel,location,positive,strong,,author,,
59,,,restaurants,,dining,location,positive,average,,author,,
60,h-7,"Oine was a terrific host - very responsive by text and email , and thoughtful with her preparation of the apartment , which was spotless and nicely decorated , and feels like home .",host,terrific,person,general,positive,strong,oine,person,"very responsive by text and email, and thoughtful with her preparation of the apartment",
61,,,preparation of the apartment,spotless,apartment,cleanliness,positive,strong,oine,person,,
62,,,apartment,nicely decorated,apartment,aesthetic appeal,positive,strong,oine,person,,
63,,,apartment,feels like home,apartment,general,positive,strong,oine,person,,
64,h-8,Excellent space in a fantastic location .,space,excellent,accommodation,general,positive,strong,,author,,
65,,,location,fantastic,accommodation,general,positive,strong,,author,,
66,h-9,Tiffany 's apartment space is the perfect spot if you 're staying in Boston .,apartment space,perfect spot,accommodation,general,positive,strong,,author,,
67,h-10,By far one of the best locations you could stay at in Boston .,location,one of the best,hotel,general,positive,strong,,author,,
68,h-11,Everything was super clean .,everything,super clean,product,general,positive,strong,,author,,
69,h-13,Entry was simple and easy .,entry,simple and easy,process,usability,positive,strong,,author,,
70,h-14,Great location close to the Commons .,location,great,place,general,positive,strong,,author,,
71,h-16,"My hosts made me feel welcome the second I entered the home , helping me carry my items upstairs , explaining where everything was and offering me breakfast and coffee in the morning .",welcome,feel welcome,home,hospitality,positive,strong,my hosts,host,,
72,,,breakfast,offering me breakfast,food,hospitality,positive,average,my hosts,host,,
73,,,coffee,offering me coffee,beverage,hospitality,positive,average,my hosts,host,,
74,h-17,This location does not have a kitchen and you must share a bathroom .,kitchen,,accommodation,general,negative,strong,,author,,
75,,,bathroom,must share,accommodation,general,negative,strong,,author,,
76,h-19,The hit was the rooftop which allowed for 360 degree views which was perfect for the 70-80 degree weather we were enjoying .,rooftop,perfect,location,general,positive,strong,,author,70-80 degree weather,
77,h-20,I highly recommend it !,,recommend,book,general,positive,strong,i,author,,
78,h-24,Excellent location for exploring Boston .,location,excellent,boston,general,positive,strong,,author,,
79,h-21,Best location in Boston .,location,best,location,general,positive,strong,,author,,
80,h-28,Great attention to detail and very good communication,attention to detail,great,service,operational_performance,positive,strong,,author,,
81,,,communication,very good,service,operational_performance,positive,strong,,author,,
82,c-1,I enjoy dancing with these shoes on my feet .,dancing,enjoy,activity,general,positive,strong,i,author,,
83,c-2,Super crinoline for the price !,crinoline,super,product,quality,positive,strong,,author,for the price,
84,c-3,The transition option is nice too so you can wear them as leggings .,transition option,nice,product,operational_performance,positive,weak,,author,,
85,,,leggings,,product,general,positive,strong,,author,,
86,c-4,They hold up great !,,great,product,general,positive,strong,,author,,
87,c-5,I have always worn LifeStride shoes but was disappointed when they were not leather and they were made in China .,LifeStride shoes,,product,material,negative,strong,i,author,,
88,,,LifeStride shoes,,product,origin,negative,strong,i,author,,
89,c-7,I use them for musical theatre productions and they holdup well .,musical theatre productions,,product,general,positive,strong,i,author,,
90,c-8,"She said they are so comfortable , and they are perfect .",comfort,so comfortable,shoes,comfort,positive,strong,she,person,,
91,,,perfection,perfect,shoes,quality,positive,strong,she,person,,
92,c-10,"They slot over the abdomen as I was putting them on very carefully this morning -could not wear them , will return .",,could not wear them,product,usability,negative,strong,,customer,,
93,,,product,,product,usability,negative,strong,,customer,,
94,,,product,,product,usability,negative,strong,,customer,,
95,c-11,"These are the most comfortable shoes I 've ever worn , and they 're stylish .",comfort,most comfortable,shoes,comfort,positive,strong,I,author,,
96,,,style,stylish,shoes,style,positive,strong,I,author,,
97,c-12,I bought 2 other pairs for other cast members !,,bought,product,general,positive,strong,i,author,other cast members,
98,c-13,Comfortable and attractive .,,comfortable,chair,general,positive,strong,,author,,
99,,,attractive,,chair,general,positive,strong,,author,,
100,c-15,Everything else about these tights is amazing .,tights,amazing,product,general,positive,strong,,author,,
101,c-16,These shoes are great .,shoes,great,shoes,general,positive,strong,,author,,
102,c-17,"Although the tights make the legs look beautiful , I have noticed the the seams are coming apart at the crotch .",tights,beautiful,clothing,aesthetic_appearance,positive,weak,,author,,
103,,,seams,coming apart,clothing,durability,negative,strong,,author,,
104,,,crotch,coming apart,clothing,durability,negative,strong,,author,,
105,c-18,They are nice and exactly what I expected .,,nice,product,general,positive,weak,I,author,,exactly what I expected
106,c-19,"My husband loves his boots , excellent quality .",boots,excellent quality,footwear,quality,positive,strong,my husband,person,,
107,c-20,Very small fit .,small fit,very small fit,car,general,negative,strong,,author,,
108,c-25,Follow the capezio size chart and you 're in the clear .,capezio size chart,,product,usability,positive,strong,,author,,
109,c-21,The soles are soft too .,soles,soft,shoes,comfort,positive,weak,,author,,
110,c-24,Order 1 size larger than needed .,size,larger than needed,clothing,fit,positive,average,,author,,
111,l-1,Great for Programming and for low end gaming,programming,great,content,general,positive,strong,,author,,
112,,,low end gaming,great,content,general,positive,strong,,author,,
113,l-2,"The combination of these design flows leads to broken displays when the magsafe plug is caught inside the computer upon closing , breaking the monitor .",broken displays,broken,display,operational_performance,negative,strong,,author,,leads to broken displays when the magsafe plug is caught inside the computer upon closing
114,,,magsafe plug,caught inside the computer upon closing,laptop,operational_performance,negative,strong,,author,,leads to broken displays when the magsafe plug is caught inside the computer upon closing
115,,,monitor,breaking,display,operational_performance,negative,strong,,author,,leads to broken displays when the magsafe plug is caught inside the computer upon closing
116,l-3,Images are too dark and blurry .,images,too dark and blurry,image,visual_quality,negative,strong,,author,,
117,l-5,"I got it mainly to do android app development , and let me tell you , it 's worth more than it 's price .",android app development,worth more than it's price,product,value,positive,strong,i,author,,
118,l-6,I 'm a mac user and I would love to get this laptop .,laptop,love,laptop,general,positive,strong,I,user,,
119,l-7,Keyboard : it is all mushy no tactile feedback .,tactile feedback,mushy,keyboard,operational_performance,negative,strong,,author,,
120,l-9,"For the price you can not go wrong , especially having an 8th gen Intel processor .",price,,product,value,positive,strong,,author,,
121,,,8th gen Intel processor,,processor,operational_performance,positive,strong,,author,,
122,l-10,"It 's very well made - solid construction and a comfortable , well-sized keyboard .",keyboard,comfortable,keyboard,usability,positive,average,,author,well-sized,
123,,,keyboard,well made,keyboard,build_quality,positive,strong,,author,solid construction,
124,,,keyboard,very well made,keyboard,build_quality,positive,strong,,author,,
125,l-12,Camera and microphone are both high enough quality for discord/google hangouts/etc .,camera,high enough quality,camera,operational_performance,positive,average,,author,,
126,,,microphone,high enough quality,microphone,operational_performance,positive,average,,author,,
127,l-13,It has a nice keyboard touch .,keyboard touch,nice,keyboard,operational_performance,positive,weak,,author,,
128,l-14,"Please do not purchase this computer , it performs worse than the $ 200 computer I used while waiting on the ' replacement ' computer I got when the other one crashed .",computer,performs worse,computer,operational_performance,negative,strong,,author,,
129,,,computer,$ 200 computer,computer,price,positive,weak,,author,,
130,,,computer,replacement'computer,computer,reliability,positive,weak,,author,,
131,l-15,It took a few weeks for them to send it back .,,,product,delivery_time,neutral,,,customer,,
132,l-17,I have gone through all the troubleshooting steps and still nothing .,troubleshooting steps,,process,operational_performance,negative,strong,i,author,,
133,l-18,"Even without a SSD , it is still pretty fast .",speed,pretty fast,computer,operational_performance,positive,average,,author,,
134,l-19,I really liked the laptop for its sleekness and weight .,sleekness,really liked,laptop,design,positive,strong,i,author,,
135,,,weight,really liked,laptop,portability,positive,strong,i,author,,
136,l-24,Delivery - very fast by courier .,delivery,very fast,delivery_service,delivery_speed,positive,strong,,author,by courier,
137,l-28,"This laptop is verry good , the screen is not the best but its good for the price , its a cheap gaming laptop and works with every game i trow at it : - )",laptop,verry good,laptop,general,positive,strong,,author,,
138,,,screen,not the best,screen,operational_performance,negative,weak,,author,,
139,,,price,good,price,general,positive,average,,author,,
140,,,gaming laptop,cheap,laptop,general,positive,weak,,author,,
141,,,game,,game,general,positive,strong,,author,,
142,,,laptop,,laptop,general,positive,strong,,author,,
143,l-26,"Laptop was new , in perfect condition and works like a charm .",laptop,new,laptop,general,positive,strong,,author,,
144,,,laptop,perfect condition,laptop,general,positive,strong,,author,,
145,,,laptop,works like a charm,laptop,general,positive,strong,,author,,
146,l-29,"I had hoped for better battery life , as it had only about 2-1/2 hours doing heavy computations ( 8 threads using 100 % of the CPU ) .",battery life,had hoped for better,battery,operational_performance,negative,strong,i,author,,as it had only about 2-1/2 hours doing heavy computations ( 8 threads using 100 % of the CPU )
147,l-21,Feel really disappointed as was so happy with previous model .,previous model,happy,previous model,general,positive,strong,,author,,
148,,,previous model,disappointed,previous model,general,negative,strong,,author,,
149,r-1,"Weird , but whatever , I need to eat regardless of the coupon.We waited for what seemed like an incredibly long time just to get our food .",,weird,food,general,negative,weak,I,author,,
150,,,,long time,waiting_time,general,negative,strong,we,author,,
151,,,,,food,general,positive,average,I,author,,
152,r-2,I come here because you leave full and with money still in your pockets .,,full,wallet,financial_performance,positive,strong,i,author,,
153,,,money,still in your pockets,wallet,financial_performance,positive,strong,i,author,,
154,r-3,I love hot pot but the service just makes things bad here .,hot pot,love,food,taste,positive,strong,i,author,,
155,,,service,bad,service,service_quality,negative,strong,,author,,
156,r-4,"I do n't usually order PhO ( I do n't think I do at all because my mom is a great Pho cooker ) , yet this place makes me wanting Pho every time I come .",PhO,wanting Pho,food,taste,positive,strong,I,author,,
157,,,Pho cooker,great,person,cooking_skill,positive,strong,my mom,person,,
158,r-5,This is one of my favorite brunch places .,,favorite,restaurant,general,positive,strong,,author,,
159,r-6,Other establishments on the North End spoil you with tasty oils and fresh bread ... that 's a big miss here !,tasty oils and fresh bread,,food,quality,positive,strong,,author,,
160,,,big miss,,restaurant,operational_performance,negative,strong,,author,,
161,r-8,"Im going to have to come back here to try the food , so this review is just for the drinks , service and atmosphere.The atmosphere is great , nothing is too overwhelming and it does n't seem like they 're trying to beat you over the head with a theme in the decorating .",atmosphere,great,environment,ambiance,positive,strong,,author,,nothing is too overwhelming and it doesn't seem like they're trying to beat you over the head with a theme in the decorating
