,id,raw_text,aspect_term,sentiment_expression,target_entity,aspect_category,sentiment_polarity,sentiment_intensity,opinion_holder_span,opinion_holder_entity,opinion_qualifier,opinion_reason
0,b-1,I ca n't imagine a better-written treatment of the subject .,treatment of the subject,,content,general,positive,strong,i,author,,
1,b-2,"I really like it.Be forewarned ( as other reviews have noted ) , this book sets up Magician 's End and you will not be particularly satisfied with the ending without keeping this in mind .",book,really like it,content,general,positive,strong,i,author,,
2,,,ending,,content,general,negative,strong,,author,other reviews have noted,"Be forewarned ( as other reviews have noted ), this book sets up Magician's End and you will not be particularly satisfied with the ending without keeping this in mind. "
3,b-3,"A mix of the Christian beliefs mixed with sexual abuse , followed by a courageous exit .",Christian beliefs mixed with sexual abuse,,book,general,negative,strong,,author,,
4,,,courageous exit,,book,general,positive,strong,,author,,
5,b-4,If you 're into Diana books I 'd keep this one last after you 've read the rest .,diana books,,book,general,positive,strong,,author,,
6,b-6,"The truth is , I felt the character 's journey was really a tough one to plod through at points , but ultimately satifying .",character's journey,tough one to plod through,story,narrative,negative,strong,,author,,
7,,,character's journey,satifying,story,narrative,positive,strong,,author,,
8,b-7,OMG this book had my head spinning .,book,had my head spinning,content,general,positive,strong,,author,,
9,b-10,"Still , it was good to finish the series finally and there was some escape into the magical world ... just not as much fun to read as I had hoped .",finish the series,good,book,general,positive,weak,,author,,
10,,,escape into the magical world,,content,genre,positive,weak,,author,,
11,,,read as I had hoped,not as much fun,book,general,negative,strong,,author,,
12,b-11,"And while not being at all didactic in the patronizing sense , the book teaches the reader a great deal about cancer the disease and its treatment .",book,great deal,content,educational_value,positive,strong,,author,,
13,b-12,Highly recommend this book .,book,highly recommend,content,general,positive,strong,,author,,
14,b-13,"However , if you want more details about the man in general , his family , his struggles over the years , then I would suggest Roasting in Hell 's Kitchen .",man in general,,person,general,neutral,,,author,,
15,,,family,,family,general,neutral,,,author,,
16,,,struggles over the years,,life,general,neutral,,,author,,
17,,,Roasting in Hell's Kitchen,,book,genre,positive,strong,,author,,
18,b-14,"There is also the issue of whether various treatments were actually extending the lifespans of those afflicted , which was also not as simple as one might think.While the above discussion of science and statistics might make this book seem dreadfully boring , this is n't the case .",issue of whether various treatments were actually extending the lifespans of those afflicted,not as simple as one might think,medical treatment,medical_effectiveness,neutral,strong,,author,,
19,,,book,dreadfully boring,content,general,negative,strong,,author,,
20,,,book,,content,general,positive,strong,,author,,
21,b-15,"Here , we see that aspect of the tale really expanded upon , elevating a lackluster minor plot thread to a level of significance worthy of Midkemia 's final chapter .",aspect of the tale,really expanded upon,story,narrative,positive,strong,,author,,elevating a lackluster minor plot thread to a level of significance worthy of Midkemia's final chapter
22,b-16,"The writing in particular is disapointing : unsophisticated , almost juvenile in comparison to earlier volumes .",writing,disapointing,content,literary_quality,negative,strong,,author,"unsophisticated, almost juvenile in comparison to earlier volumes",
23,b-17,Loved the book .,book,loved,content,general,positive,strong,,author,,
24,b-18,Sad tale of just how easy it is for these abused children to get lost in the welfare system .,welfare system,sad tale,system,social_services,negative,strong,,author,,
25,b-19,And then we about hit rock bottom with The Demonwar Saga .,The Demonwar Saga,,book,general,negative,strong,,author,,
26,b-20,Not that there is no humour the author has the ability to bring an ironic touch to the darkest scenes but this is not a crime novel for the faint hearted .,humour,,book,general,positive,weak,,author,,
27,,,ability to bring an ironic touch,,writing style,literary_device,positive,strong,,author,,
28,,,crime novel for the faint hearted,,book,genre,negative,strong,,author,,
29,b-20,The 3 lady 's courage can be found to be inspirational & a lesson to us all .,courage,inspirational,lady's courage,general,positive,strong,,author,,
30,b-26,"For an avid Diana fan , the innocent day-to-day insight is appreciated , however , certain facts should not have been revealed .",day-to-day insight,appreciated,content,general,positive,weak,,author,,
31,,,certain facts,should not have been revealed,content,general,negative,strong,,author,,
32,b-22,"I have had this on my shelf for several years for intended reading : Had I appreciated what a compelling narrative Mukherjee sets out , and how well he tells it , I would have read it much sooner.As there are numerous , good reviews of this exceptional book , I will not pile on , except to say that this is a comprehensive and detailed treatment for the non-expert , that manages to explain the science ( and some of the politics ) with clarity , while providing a compelling and often moving narrative .",compelling narrative,,book,general,positive,strong,i,author,,
33,,,comprehensive and detailed treatment,,book,general,positive,strong,,author,,
34,,,clarity,,content,operational_performance,positive,average,,author,,
35,,,compelling and often moving narrative,,book,general,positive,strong,i,author,,
36,,,"numerous, good reviews",,content,general,positive,weak,,author,,
37,,,exceptional book,,book,general,positive,strong,,author,,
38,h-1,The location is unbeatable and the rooftop was beyond spectacular .,location,unbeatable,place,general,positive,strong,,author,,
39,,,rooftop,beyond spectacular,place,general,positive,strong,,author,,
40,h-2,The room was very comfortable and the bathroom connected to the room was a great addition .,room,very comfortable,room,general,positive,strong,,author,,
41,,,bathroom,great addition,bathroom,general,positive,weak,,author,,
42,h-3,It 's a good place and will definitely consider to come again .,place,good,location,general,positive,average,,author,,
43,h-4,"There is a grocery store a 15 min walk away , which was easy to walk from with a few groceries for breakfasts and snacks .",grocery store,,store,accessibility,positive,strong,,author,,
44,,,walking distance,easy,distance,accessibility,positive,strong,,author,,
45,,,groceries for breakfasts and snacks,,food,availability,positive,strong,,author,,
46,h-5,"The apartment is kept very clean , and nicely furnished .",apartment,,location,general,positive,strong,,owner,,
47,h-6,Really great location close to so many restaurants .,location,great,place,general,positive,strong,really,author,,close to so many restaurants
48,h-7,"Oine was a terrific host - very responsive by text and email , and thoughtful with her preparation of the apartment , which was spotless and nicely decorated , and feels like home .",host,terrific,person,general,positive,strong,oine,person,,
49,,,responsiveness,very responsive,communication,operational_performance,positive,strong,,oine,,
50,,,preparation,thoughtful,action,operational_performance,positive,strong,,oine,,
51,,,cleanliness,spotless,environment,operational_performance,positive,strong,,oine,,
52,,,decoration,nicely decorated,environment,operational_performance,positive,strong,,oine,,
53,,,feeling,feels like home,environment,operational_performance,positive,strong,,oine,,
54,h-8,Excellent space in a fantastic location .,space,excellent,location,general,positive,strong,,author,,
55,h-9,Tiffany 's apartment space is the perfect spot if you 're staying in Boston .,apartment space,perfect spot,accommodation,general,positive,strong,,author,,
56,h-10,By far one of the best locations you could stay at in Boston .,location,one of the best,hotel,general,positive,strong,,author,,
57,h-11,Everything was super clean .,everything,super clean,environment,general,positive,strong,,author,,
58,h-13,Entry was simple and easy .,entry,simple and easy,process,usability,positive,weak,,author,,
59,h-14,Great location close to the Commons .,location,great,place,general,positive,strong,,author,,
60,h-16,"My hosts made me feel welcome the second I entered the home , helping me carry my items upstairs , explaining where everything was and offering me breakfast and coffee in the morning .",welcome,,home,general,positive,strong,,hosts,,
61,,,help,,items,general,positive,strong,,hosts,,
62,,,breakfast,,food,general,positive,weak,,hosts,,
63,,,coffee,,beverage,general,positive,weak,,hosts,,
64,h-17,This location does not have a kitchen and you must share a bathroom .,kitchen,,location,general,negative,strong,,author,,
65,,,bathroom,must share,bathroom,general,negative,strong,,author,,
66,h-19,The hit was the rooftop which allowed for 360 degree views which was perfect for the 70-80 degree weather we were enjoying .,rooftop,hit,architectural feature,general,positive,strong,,author,,
67,,,360 degree views,perfect,view,general,positive,strong,,author,,
68,,,70-80 degree weather,,weather,general,positive,weak,,author,,
69,h-20,I highly recommend it !,,highly recommend,,,positive,strong,i,author,,
70,h-24,Excellent location for exploring Boston .,location,excellent,place,general,positive,strong,,author,,
71,h-21,Best location in Boston .,location,best,place,general,positive,strong,,author,,
72,h-28,Great attention to detail and very good communication,attention to detail,great,service,operational_performance,positive,strong,,author,,
73,,,communication,very good,service,operational_performance,positive,strong,,author,,
74,c-1,I enjoy dancing with these shoes on my feet .,dancing,enjoy,activity,general,positive,strong,i,author,,
75,c-2,Super crinoline for the price !,crinoline,super,product,quality,positive,strong,,author,,
76,c-3,The transition option is nice too so you can wear them as leggings .,transition option,nice,feature,operational_performance,positive,weak,,author,,
77,c-4,They hold up great !,,great,,,positive,strong,,,,
78,c-5,I have always worn LifeStride shoes but was disappointed when they were not leather and they were made in China .,LifeStride shoes,,product,material,negative,strong,i,author,,not leather
79,,,LifeStride shoes,,product,origin,negative,strong,i,author,,made in China
80,c-7,I use them for musical theatre productions and they holdup well .,musical theatre productions,,content,genre,positive,strong,i,author,,
81,c-8,"She said they are so comfortable , and they are perfect .",comfort,so comfortable,shoes,general,positive,strong,she,speaker,,
82,,,perfection,perfect,shoes,general,positive,strong,she,speaker,,
83,c-10,"They slot over the abdomen as I was putting them on very carefully this morning -could not wear them , will return .",,,product,,negative,strong,,customer,"could not wear them, will return",
84,c-11,"These are the most comfortable shoes I 've ever worn , and they 're stylish .",comfort,most comfortable shoes I've ever worn,shoes,general,positive,strong,,author,,
85,,,style,stylish,shoes,general,positive,average,,author,,
86,c-12,I bought 2 other pairs for other cast members !,,bought,product,general,positive,strong,i,author,,
87,c-13,Comfortable and attractive .,comfort and attractiveness,comfortable and attractive,product,general,positive,strong,,author,,
88,c-15,Everything else about these tights is amazing .,tights,amazing,product,general,positive,strong,,author,,
89,c-16,These shoes are great .,shoes,great,shoes,general,positive,strong,,author,,
90,c-17,"Although the tights make the legs look beautiful , I have noticed the the seams are coming apart at the crotch .",tights,beautiful,clothing,aesthetic_appearance,positive,strong,,author,,
91,,,seams,coming apart,clothing,durability,negative,strong,,author,,
92,c-18,They are nice and exactly what I expected .,,nice,,,positive,weak,they,author,,
93,c-19,"My husband loves his boots , excellent quality .",boots,excellent quality,product,quality,positive,strong,my husband,husband,,
94,c-20,Very small fit .,small fit,very small,clothing,size,negative,strong,,author,,
95,c-25,Follow the capezio size chart and you 're in the clear .,capezio size chart,,chart,general,positive,strong,,author,,
96,c-21,The soles are soft too .,soles,soft,shoes,material,positive,weak,,author,,
97,c-24,Order 1 size larger than needed .,order size,,order,operational_performance,neutral,,,author,,
98,l-1,Great for Programming and for low end gaming,,great,,,positive,strong,,,,
99,l-2,"The combination of these design flows leads to broken displays when the magsafe plug is caught inside the computer upon closing , breaking the monitor .",broken displays,leads to,display,operational_performance,negative,strong,,author,,"broken displays when the magsafe plug is caught inside the computer upon closing, breaking the monitor"
100,l-3,Images are too dark and blurry .,images,too dark and blurry,content,visual_quality,negative,strong,,author,,
101,l-5,"I got it mainly to do android app development , and let me tell you , it 's worth more than it 's price .",android app development,worth more than it's price,product,value,positive,strong,i,author,,
102,l-6,I 'm a mac user and I would love to get this laptop .,laptop,love,laptop,general,positive,strong,i,author,,
103,l-7,Keyboard : it is all mushy no tactile feedback .,keyboard,mushy,keyboard,operational_performance,negative,strong,,author,,
104,l-9,"For the price you can not go wrong , especially having an 8th gen Intel processor .",price,,product,value,positive,strong,,author,,
105,,,8th gen Intel processor,,hardware,performance,positive,strong,,author,,
106,l-10,"It 's very well made - solid construction and a comfortable , well-sized keyboard .",keyboard,well-sized,keyboard,operational_performance,positive,average,,author,,
107,,,keyboard,comfortable,keyboard,operational_performance,positive,average,,author,,
108,,,construction,solid,construction,operational_performance,positive,strong,,author,,
109,l-12,Camera and microphone are both high enough quality for discord/google hangouts/etc .,camera and microphone,high enough quality,hardware,operational_performance,positive,strong,,author,,
110,l-13,It has a nice keyboard touch .,keyboard touch,nice,keyboard,operational_performance,positive,weak,,author,,
111,l-14,"Please do not purchase this computer , it performs worse than the $ 200 computer I used while waiting on the ' replacement ' computer I got when the other one crashed .",computer,,product,general,negative,strong,,author,,performs worse than the $ 200 computer I used while waiting on the'replacement'computer I got when the other one crashed
112,l-15,It took a few weeks for them to send it back .,,,,,,,,,,
113,l-17,I have gone through all the troubleshooting steps and still nothing .,troubleshooting steps,,process,operational_performance,negative,strong,i,author,,
114,l-18,"Even without a SSD , it is still pretty fast .",speed,pretty fast,computer,operational_performance,positive,average,,author,,
115,l-19,I really liked the laptop for its sleekness and weight .,sleekness,really liked,laptop,design,positive,strong,i,author,,
116,,,weight,really liked,laptop,operational_performance,positive,strong,i,author,,
117,l-24,Delivery - very fast by courier .,delivery,very fast,delivery_service,delivery_speed,positive,strong,,author,,
118,l-28,"This laptop is verry good , the screen is not the best but its good for the price , its a cheap gaming laptop and works with every game i trow at it : - )",laptop,verry good,laptop,general,positive,strong,,author,,
119,,,screen,not the best,display,operational_performance,negative,weak,,author,,
120,,,price,good,cost,operational_performance,positive,average,,author,,
121,,,gaming laptop,cheap,laptop,operational_performance,positive,weak,,author,,
122,,,gaming laptop,works with every game,laptop,operational_performance,positive,strong,,author,,
123,l-26,"Laptop was new , in perfect condition and works like a charm .",laptop,new,laptop,general,positive,strong,,author,,
124,,,condition,perfect,laptop,general,positive,strong,,author,,
125,,,works,like a charm,laptop,operational_performance,positive,strong,,author,,
126,l-29,"I had hoped for better battery life , as it had only about 2-1/2 hours doing heavy computations ( 8 threads using 100 % of the CPU ) .",battery life,,battery,operational_performance,negative,strong,i,author,,"had hoped for better battery life, as it had only about 2-1/2 hours doing heavy computations ( 8 threads using 100 % of the CPU )"
127,l-21,Feel really disappointed as was so happy with previous model .,previous model,,product,general,negative,strong,i,author,was so happy,
128,r-1,"Weird , but whatever , I need to eat regardless of the coupon.We waited for what seemed like an incredibly long time just to get our food .",eating,,food,general,positive,strong,,author,,
129,,,waiting time,incredibly long,waiting time,operational_performance,negative,strong,,author,,
130,r-2,I come here because you leave full and with money still in your pockets .,,full and with money still in your pockets,wallet,financial,positive,strong,i,author,,
131,r-3,I love hot pot but the service just makes things bad here .,hot pot,love,food,general,positive,strong,i,author,,
132,,,service,bad,service,operational_performance,negative,strong,,author,,
133,r-4,"I do n't usually order PhO ( I do n't think I do at all because my mom is a great Pho cooker ) , yet this place makes me wanting Pho every time I come .",PhO,wanting,food,taste,positive,strong,i,author,,
134,,,Pho cooker,great,person,skill,positive,strong,my mom,author,,
135,r-5,This is one of my favorite brunch places .,favorite brunch place,,restaurant,general,positive,strong,,author,,
136,r-6,Other establishments on the North End spoil you with tasty oils and fresh bread ... that 's a big miss here !,tasty oils and fresh bread,,food,general,positive,strong,,author,other establishments on the North End,
137,,,big miss,,experience,general,negative,strong,,author,,
138,r-8,"Im going to have to come back here to try the food , so this review is just for the drinks , service and atmosphere.The atmosphere is great , nothing is too overwhelming and it does n't seem like they 're trying to beat you over the head with a theme in the decorating .",atmosphere,great,environment,aesthetic,positive,strong,,author,,nothing is too overwhelming and it doesn't seem like they're trying to beat you over the head with a theme in the decorating
139,,,service,,staff,operational_performance,,,,author,,
140,,,drinks,,beverages,operational_performance,,,,author,,
141,,,food,,cuisine,operational_performance,,,,author,,
142,,,decorating,,interior_design,aesthetic,,,,author,,
143,r-9,This will probably be the last time we will come here .,,last time,location,general,negative,strong,,speaker,,
