,id,raw_text,aspect_term,sentiment_expression,target_entity,aspect_category,sentiment_polarity,sentiment_intensity,opinion_holder_span,opinion_holder_entity,opinion_qualifier,opinion_reason
0,b-1,I ca n't imagine a better-written treatment of the subject .,treatment of the subject,better-written,content,general,positive,strong,i,author,,
1,b-2,"I really like it.Be forewarned ( as other reviews have noted ) , this book sets up Magician 's End and you will not be particularly satisfied with the ending without keeping this in mind .",book,really like it,content,general,positive,strong,,author,,
2,,,ending,,content,general,negative,weak,,author,,"Be forewarned ( as other reviews have noted ), this book sets up Magician's End and you will not be particularly satisfied with the ending without keeping this in mind."
3,b-3,"A mix of the Christian beliefs mixed with sexual abuse , followed by a courageous exit .",Christian beliefs mixed with sexual abuse,,book,general,negative,strong,,author,,
4,,,courageous exit,,action,general,positive,strong,,author,,
5,b-4,If you 're into Diana books I 'd keep this one last after you 've read the rest .,diana books,,book,general,positive,strong,,author,,
6,b-6,"The truth is , I felt the character 's journey was really a tough one to plod through at points , but ultimately satifying .",character's journey,tough one to plod through,story,narrative,negative,strong,,author,,
7,,,character's journey,satisfying,story,narrative,positive,strong,,author,,
8,b-7,OMG this book had my head spinning .,book,had my head spinning,content,general,positive,strong,,author,,
9,b-10,"Still , it was good to finish the series finally and there was some escape into the magical world ... just not as much fun to read as I had hoped .",finish the series,good,series,completion,positive,weak,,author,,
10,,,escape into the magical world,,content,genre,positive,weak,,author,,
11,,,read as I had hoped,,content,enjoyment,negative,weak,,author,,
12,b-11,"And while not being at all didactic in the patronizing sense , the book teaches the reader a great deal about cancer the disease and its treatment .",book,great deal,content,educational_value,positive,strong,,author,,
13,,,cancer the disease,,topic,informative_value,positive,strong,,author,,
14,,,cancer the disease,,topic,informative_value,positive,strong,,author,,
15,,,its treatment,,topic,informative_value,positive,strong,,author,,
16,b-12,Highly recommend this book .,,recommend,book,general,positive,strong,,author,,
17,b-13,"However , if you want more details about the man in general , his family , his struggles over the years , then I would suggest Roasting in Hell 's Kitchen .",man in general,,person,general,neutral,,,author,,
18,,,family,,family,general,neutral,,,author,,
19,,,struggles over the years,,person,general,neutral,,,author,,
20,,,Roasting in Hell's Kitchen,,book,general,positive,strong,,author,,
21,b-14,"There is also the issue of whether various treatments were actually extending the lifespans of those afflicted , which was also not as simple as one might think.While the above discussion of science and statistics might make this book seem dreadfully boring , this is n't the case .",issue of whether various treatments were actually extending the lifespans of those afflicted,not as simple as one might think,problem,general,neutral,weak,,author,,
22,,,book,dreadfully boring,content,genre,negative,weak,,author,,
23,,,book,,content,genre,positive,strong,,author,,
