,id,raw_text,aspect_term,sentiment_expression,target_entity,aspect_category,sentiment_polarity,sentiment_intensity,opinion_holder_span,opinion_holder_entity,opinion_qualifier,opinion_reason
0,b-1,I ca n't imagine a better-written treatment of the subject .,,better-written treatment,book,general,positive,strong,i,author,,
1,b-2,"I really like it.Be forewarned ( as other reviews have noted ) , this book sets up Magician 's End and you will not be particularly satisfied with the ending without keeping this in mind .",,really like it,book,general,positive,strong,i,reader,,
2,,,ending,not particularly satisfied,book,plot,negative,average,,reader,without keeping this in mind,this book sets up Magician 's End
3,b-3,"A mix of the Christian beliefs mixed with sexual abuse , followed by a courageous exit .",mix of christian beliefs mixed with sexual abuse,,,,negative,strong,,,,
4,,,courageous exit,courageous,exit,manner,positive,average,,,,
5,b-4,If you 're into Diana books I 'd keep this one last after you 've read the rest .,,keep this one last,book,general,negative,average,you,reader,after you 've read the rest,
6,b-6,"The truth is , I felt the character 's journey was really a tough one to plod through at points , but ultimately satifying .",character 's journey,tough one to plod through,character,plot,negative,strong,i,reader,,
7,,,,ultimately satifying,character 's journey,plot,positive,strong,i,reader,,
8,b-7,OMG this book had my head spinning .,,head spinning,book,general,positive,strong,,author,,
9,b-10,"Still , it was good to finish the series finally and there was some escape into the magical world ... just not as much fun to read as I had hoped .",,good to finish the series finally,book series,general,positive,average,,author,,
10,,,,not as much fun to read as I had hoped,book series,enjoyment,negative,average,,author,,
11,b-11,"And while not being at all didactic in the patronizing sense , the book teaches the reader a great deal about cancer the disease and its treatment .",book,teaches the reader a great deal,book,educational_value,positive,strong,,author,while not being at all didactic in the patronizing sense,
12,b-12,Highly recommend this book .,,recommend,book,general,positive,strong,,author,,
13,b-13,"However , if you want more details about the man in general , his family , his struggles over the years , then I would suggest Roasting in Hell 's Kitchen .",Roasting in Hell 's Kitchen,suggest,book,general,positive,average,i,author,"if you want more details about the man in general , his family , his struggles over the years",
14,b-14,"There is also the issue of whether various treatments were actually extending the lifespans of those afflicted , which was also not as simple as one might think.While the above discussion of science and statistics might make this book seem dreadfully boring , this is n't the case .",,dreadfully boring,book,general,negative,strong,,author,,while the above discussion of science and statistics might make this book seem dreadfully boring
15,,,,n't the case,book,general,positive,average,,author,,while the above discussion of science and statistics might make this book seem dreadfully boring
16,b-15,"Here , we see that aspect of the tale really expanded upon , elevating a lackluster minor plot thread to a level of significance worthy of Midkemia 's final chapter .",aspect of the tale,really expanded upon,story,plot,positive,strong,we,author,,elevating a lackluster minor plot thread to a level of significance worthy of Midkemia 's final chapter
17,,,minor plot thread,lackluster,plot,plot,negative,average,we,author,,elevating a lackluster minor plot thread to a level of significance worthy of Midkemia 's final chapter
18,b-16,"The writing in particular is disapointing : unsophisticated , almost juvenile in comparison to earlier volumes .",writing,disapointing,book,style,negative,strong,,author,,"unsophisticated , almost juvenile in comparison to earlier volumes"
19,b-17,Loved the book .,,loved,book,general,positive,strong,,author,,
20,b-18,Sad tale of just how easy it is for these abused children to get lost in the welfare system .,welfare system,easy to get lost,welfare system,effectiveness,negative,strong,,author,abused children,
21,b-19,And then we about hit rock bottom with The Demonwar Saga .,The Demonwar Saga,hit rock bottom,book series,general,negative,strong,we,reader,,
22,b-20,Not that there is no humour the author has the ability to bring an ironic touch to the darkest scenes but this is not a crime novel for the faint hearted .,author's ability,bring an ironic touch,author,writing_style,positive,average,,author,,
23,,,novel,not a crime novel for the faint hearted,novel,genre,negative,strong,,author,,
24,b-20,The 3 lady 's courage can be found to be inspirational & a lesson to us all .,,inspirational,courage,general,positive,strong,,author,,
25,,,,lesson to us all,courage,general,positive,average,,author,,
26,b-26,"For an avid Diana fan , the innocent day-to-day insight is appreciated , however , certain facts should not have been revealed .",innocent day-to-day insight,appreciated,book,content,positive,average,an avid diana fan,fan,,
27,,,certain facts,should not have been revealed,book,content,negative,strong,,author,,
28,b-22,"I have had this on my shelf for several years for intended reading : Had I appreciated what a compelling narrative Mukherjee sets out , and how well he tells it , I would have read it much sooner.As there are numerous , good reviews of this exceptional book , I will not pile on , except to say that this is a comprehensive and detailed treatment for the non-expert , that manages to explain the science ( and some of the politics ) with clarity , while providing a compelling and often moving narrative .",narrative,compelling,book,story,positive,strong,i,reader,,
29,,,book,exceptional,book,general,positive,strong,i,reader,,
30,,,treatment,comprehensive and detailed,book,content,positive,average,i,reader,for the non-expert,
31,,,science ( and some of the politics ),clarity,book,content,positive,average,i,reader,,
32,,,narrative,compelling and often moving,book,story,positive,strong,i,reader,,
33,h-1,The location is unbeatable and the rooftop was beyond spectacular .,location,unbeatable,location,general,positive,strong,,author,,
34,,,rooftop,beyond spectacular,rooftop,general,positive,strong,,author,,
35,h-2,The room was very comfortable and the bathroom connected to the room was a great addition .,room,very comfortable,room,comfort,positive,strong,,author,,
36,,,bathroom connected to the room,great addition,bathroom,functionality,positive,average,,author,,
37,h-3,It 's a good place and will definitely consider to come again .,,good place,place,general,positive,average,,author,,will definitely consider to come again
38,h-4,"There is a grocery store a 15 min walk away , which was easy to walk from with a few groceries for breakfasts and snacks .",grocery store,easy to walk from,grocery store,accessibility,positive,average,,author,with a few groceries for breakfasts and snacks,
39,h-5,"The apartment is kept very clean , and nicely furnished .",apartment,very clean,apartment,cleanliness,positive,strong,,author,,
40,,,apartment,nicely furnished,apartment,furnishing,positive,average,,author,,
41,h-6,Really great location close to so many restaurants .,location,really great,location,general,positive,strong,,author,close to so many restaurants,
42,h-7,"Oine was a terrific host - very responsive by text and email , and thoughtful with her preparation of the apartment , which was spotless and nicely decorated , and feels like home .",host,terrific,oine,general,positive,strong,,author,,
43,,,responsiveness,very responsive,oine,communication,positive,strong,,author,,
44,,,preparation of the apartment,thoughtful,apartment,cleanliness,positive,average,,author,,
45,,,apartment,spotless and nicely decorated,apartment,cleanliness and aesthetics,positive,strong,,author,,
46,,,apartment,feels like home,apartment,comfort,positive,strong,,author,,
47,h-8,Excellent space in a fantastic location .,space,excellent,location,size,positive,strong,,author,,
48,,,location,fantastic,location,general,positive,strong,,author,,
49,h-9,Tiffany 's apartment space is the perfect spot if you 're staying in Boston .,,perfect spot,Tiffany's apartment space,general,positive,strong,you,guest,if you 're staying in Boston,
50,h-10,By far one of the best locations you could stay at in Boston .,,one of the best,location,general,positive,strong,you,guest,,
51,h-11,Everything was super clean .,,super clean,environment,cleanliness,positive,strong,,author,,
52,h-13,Entry was simple and easy .,,simple and easy,entry process,general,positive,strong,,author,,
53,h-14,Great location close to the Commons .,location,great,location,general,positive,strong,,author,close to the commons,
54,h-16,"My hosts made me feel welcome the second I entered the home , helping me carry my items upstairs , explaining where everything was and offering me breakfast and coffee in the morning .",,feel welcome,hosts,hospitality,positive,strong,i,author,,
55,,,,helping me carry my items upstairs,hosts,helpfulness,positive,average,i,author,,
56,,,,explaining where everything was,hosts,communication,positive,average,i,author,,
57,,,,offering me breakfast and coffee in the morning,hosts,hospitality,positive,average,i,author,,
58,h-17,This location does not have a kitchen and you must share a bathroom .,kitchen,does not have,location,amenities,negative,strong,,author,,
59,,,bathroom,must share,bathroom,amenities,negative,average,,author,,
60,h-19,The hit was the rooftop which allowed for 360 degree views which was perfect for the 70-80 degree weather we were enjoying .,rooftop,hit,rooftop,general,positive,strong,,author,,allowed for 360 degree views which was perfect for the 70-80 degree weather we were enjoying
61,,,360 degree views,perfect,views,visual_appeal,positive,strong,,author,,
62,h-20,I highly recommend it !,,highly recommend,product,general,positive,strong,i,author,,
63,h-24,Excellent location for exploring Boston .,,Excellent,location,general,positive,strong,,author,,
64,h-21,Best location in Boston .,,Best,location,general,positive,strong,,author,,
65,h-28,Great attention to detail and very good communication,attention to detail,great,service,quality,positive,strong,,author,,
66,,,communication,very good,service,communication,positive,strong,,author,,
67,c-1,I enjoy dancing with these shoes on my feet .,,enjoy dancing,shoes,general,positive,average,i,author,,
68,c-2,Super crinoline for the price !,,Super,crinoline,general,positive,strong,,author,for the price,
