,id,raw_text,aspect_term,sentiment_expression,target_entity,aspect_category,sentiment_polarity,sentiment_intensity,opinion_holder_span,opinion_holder_entity,opinion_qualifier,opinion_reason
0,b-1,I ca n't imagine a better-written treatment of the subject .,,better-written,treatment of the subject,general,positive,strong,i,author,,
1,b-2,"I really like it.Be forewarned ( as other reviews have noted ) , this book sets up Magician 's End and you will not be particularly satisfied with the ending without keeping this in mind .",,really like,book,general,positive,strong,i,author,,
2,,,ending,not be particularly satisfied,book,plot,negative,average,other reviews,author,without keeping this in mind,
3,,,sets up Magician's End,,book,plot,neutral,,,author,,
4,,,be forewarned,,book,general,neutral,,,author,,
5,,,,,book,general,neutral,,,author,,
6,b-3,"A mix of the Christian beliefs mixed with sexual abuse , followed by a courageous exit .",,courageous,exit,general,positive,strong,,author,,
7,,,sexual abuse,,content,theme,negative,strong,,author,,
8,,,mix of the Christian beliefs,,content,theme,neutral,weak,,author,,
9,b-4,If you 're into Diana books I 'd keep this one last after you 've read the rest .,,keep this one last,book,general,negative,weak,i,author,if you're into diana books,
10,,,,read the rest,book,general,positive,weak,i,author,,
11,b-6,"The truth is , I felt the character 's journey was really a tough one to plod through at points , but ultimately satifying .",character's journey,tough,story,plot,negative,average,i,author,at points,
12,,,character's journey,ultimately satifying,story,plot,positive,average,i,author,,
13,b-7,OMG this book had my head spinning .,,had my head spinning,book,general,negative,strong,,author,,
14,b-10,"Still , it was good to finish the series finally and there was some escape into the magical world ... just not as much fun to read as I had hoped .",,good,book,general,positive,weak,i,author,finally,
15,,,escape into the magical world,some,book,entertainment,positive,weak,i,author,,
16,,,fun to read,not as much,book,entertainment,negative,average,i,author,as i had hoped,
17,b-11,"And while not being at all didactic in the patronizing sense , the book teaches the reader a great deal about cancer the disease and its treatment .",,teaches the reader a great deal,book,general,positive,strong,,author,,
18,,,not being at all didactic in the patronizing sense,not being at all didactic in the patronizing sense,book,general,positive,strong,,author,,
19,,,teaches the reader a great deal,teaches the reader a great deal,book,general,positive,strong,,author,,
20,,,teaches the reader a great deal,teaches the reader a great deal,book,general,positive,strong,,author,,
21,,,teaches the reader a great deal,teaches the reader a great deal,book,general,positive,strong,,author,,
22,b-12,Highly recommend this book .,,highly recommend,book,general,positive,strong,,author,,
23,b-13,"However , if you want more details about the man in general , his family , his struggles over the years , then I would suggest Roasting in Hell 's Kitchen .",,more details,book,general,positive,weak,,author,"if you want more details about the man in general, his family, his struggles over the years",
24,,,roasting in hell's kitchen,suggest,book,general,positive,weak,i,author,,
25,b-14,"There is also the issue of whether various treatments were actually extending the lifespans of those afflicted , which was also not as simple as one might think.While the above discussion of science and statistics might make this book seem dreadfully boring , this is n't the case .",,dreadfully boring,book,general,negative,strong,,author,this isn't the case,the above discussion of science and statistics
26,,,,this isn't the case,book,general,positive,strong,,author,,the above discussion of science and statistics might make this book seem dreadfully boring
27,b-15,"Here , we see that aspect of the tale really expanded upon , elevating a lackluster minor plot thread to a level of significance worthy of Midkemia 's final chapter .",aspect of the tale,really expanded upon,story,plot,positive,strong,,author,elevating a lackluster minor plot thread to a level of significance worthy of Midkemia's final chapter,
28,,,lackluster minor plot thread,lackluster,story,plot,negative,weak,,author,,
29,,,level of significance worthy of Midkemia's final chapter,worthy,story,plot,positive,strong,,author,,
30,b-16,"The writing in particular is disapointing : unsophisticated , almost juvenile in comparison to earlier volumes .",writing,disapointing,book,style,negative,strong,,author,in comparison to earlier volumes,"unsophisticated, almost juvenile"
31,,,writing,unsophisticated,book,style,negative,strong,,author,,
32,,,writing,almost juvenile,book,style,negative,strong,,author,,
